;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
1370.;EXPLOTACIONES AGRICOLA LOS AGUILARES SL;B29140878;RONDA;ESPANA;U1;31/12/2021;185
1371.;USACA SA;A28397453;MADRID;ESPANA;U1;31/12/2018;185
1372.;IROGAR SA;A08417396;MATARO;ESPANA;U1;31/12/2021;183
1373.;MONTE VECINAL EN MANO COMUN DE SAMBREIXO;V27134154;GUITIRIZ;ESPANA;U1;31/12/2021;183
1374.;SOCIEDAD CASTELLANA DEL CALOR SA (EXTINGUIDA);A28413037;MADRID;ESPANA;U1;31/12/2002;180
1375.;ACAMPO ARMIJO SL;B50045608;ZARAGOZA;ESPANA;U1;31/12/2020;180
1376.;FELIX POZO E HIJOS SL;B41042615;SEVILLA;ESPANA;U1;31/12/2012;180
1377.;NUNEZ AUGUSTA S.L. (EXTINGUIDA);B08407876;BARCELONA;ESPANA;U1;31/12/2002;178
1378.;TERRAZOS EUGENIO NAVARRO SOCIEDAD ANONIMA;A13006754;TOMELLOSO;ESPANA;U1;31/12/2005;178
1379.;PROHISPA SL;B08481236;BARCELONA;ESPANA;U1;31/12/2018;177
1380.;ALAVESA DE INGENIERIA Y DESARROLLO SL;B01011980;LEGUTIO;ESPANA;U1;31/12/2005;177
1381.;HIJOS DE JOSE MUÑOZ REDONDO SL;B23012651;UBEDA;ESPANA;U1;31/12/2021;175
1382.;GOTIC SL;B08418386;BARCELONA;ESPANA;U1;31/12/2020;175
1383.;ANDRES DIEZ SL  (EXTINGUIDA);B28384220;MADRID;ESPANA;U1;31/12/2011;174
1384.;PINTURAS DEKORA SL;B50033695;ZARAGOZA;ESPANA;U1;31/12/2018;173
1385.;CARRANZA TARIFA SA;A11012275;SEVILLA;ESPANA;U1;31/12/2021;173
1386.;PAMANACO SL;B46080719;PATERNA;ESPANA;U1;31/12/2021;172
1387.;MONTE HIGUERON GADUARES SA;A11011178;MARBELLA;ESPANA;U1;31/12/2021;170
1388.;CRISTINA HERRAIZ SA;A28579928;MADRID;ESPANA;U1;31/12/2021;168
1389.;COOP DE PRODUCCION INDUSTRIAL CONDE SANTO (EN LIQUIDACION);F27007111;LOURENZA;ESPANA;U1;31/12/2007;167
1390.;PUB CAPORAL SL;B28410231;MADRID;ESPANA;U1;31/12/2009;166
1391.;GOLF DEL MEDITERRANEO, SOCIEDAD ANONIMA  (EXTINGUIDA);A12019097;BORRIOL;ESPANA;U1;31/12/2013;165
1392.;ESCUELA ESPAÑOLA DE ESQUI Y SNOWBOARD SAN ISIDRO SL;B24265696;PUEBLA DE LILLO;ESPANA;U1;30/09/2017;165
1393.;LIS BAZAR SA;A08370694;BARCELONA;ESPANA;U1;31/12/2018;164
1394.;NUEVA AUTOMOCION SL;B06007272;BADAJOZ;ESPANA;U1;31/12/2021;162
1395.;LA PLETINA SLU;B28409118;SANTANDER;ESPANA;U1;31/12/2021;161
1396.;PRATS BARREDA SL;B08090854;BARCELONA;ESPANA;U1;31/12/2019;160
1397.;LA BUL 75 SA;A58018755;BARCELONA;ESPANA;U1;31/12/2020;160
1398.;SAN ANDRES PARK SL (EXTINGUIDA);B36612091;VIGO;ESPANA;U1;31/12/2014;159
1399.;INMOBILIARIA JONAY S. L. (EXTINGUIDA);B08416893;BARCELONA;ESPANA;U1;31/12/2005;158
1400.;INDUSTRIAS MURTRA CADENAS SL;B08381774;GRANOLLERS;ESPANA;U1;31/03/2021;158
1401.;ADMINISTRADORA RIOBO SL (EXTINGUIDA);B08418279;SITGES;ESPANA;U1;31/12/2002;158
1402.;HIJOS DE JACINTO AGUADO SL;B79816328;CEDILLO DEL CONDADO;ESPANA;U1;31/12/2021;157
1403.;TARFUE SA;A08457939;BARCELONA;ESPANA;U1;31/12/2021;157
1404.;CAMPOZALVARO SL;B28395929;MADRID;ESPANA;U1;31/12/2021;157
1405.;CLUB TENIS CABRILS;G08488132;CABRILS;ESPANA;U1;31/12/2019;156
1406.;TEXTIL PREMIA SL (EXTINGUIDA);B08549875;PREMIA DE MAR;ESPANA;U1;31/12/2010;156
1407.;GREVIREN SL;B79318747;MADRID;ESPANA;U1;31/12/2021;156
1408.;COTS BODYPLAST SL (EN LIQUIDACION);B08391039;GURB;ESPANA;U1;31/12/2004;153
1409.;AZCA ARTE SL (EXTINGUIDA);B28387686;MADRID;ESPANA;U1;31/12/2016;152
1410.;BRUNO MILAN SL;B38013900;SAN CRISTOBAL DE LA LAGUNA;ESPANA;U1;31/12/2021;152
1411.;COINMA SA  (EXTINGUIDA);A28407419;MADRID;ESPANA;U1;31/12/2013;149
1412.;GENERAL MARGALLO 31 SL;B28408227;MADRID;ESPANA;U1;31/12/2021;149
1413.;APARCAMIENTO MAIQUEZ SA;A28403897;MADRID;ESPANA;U1;31/12/2020;147
1414.;RAMON OBAYA SA;A39014378;TORRELAVEGA;ESPANA;U1;31/12/2021;146
1415.;INMOBILIARIA JASER SL;B28653814;MADRID;ESPANA;U1;31/12/2020;145
1416.;ESPECIALIDADES HIDROELECTRICAS SL;B50032929;ZARAGOZA;ESPANA;U1;31/12/2021;145
1417.;MODINTER SL (EXTINGUIDA);B28402428;MADRID;ESPANA;U1;31/12/2006;144
1418.;MANUFACTURAS ACOSTA SA;A08395311;POLINYA;ESPANA;U1;31/12/2021;144
1419.;TORRAGRI SL (EXTINGUIDA);B08407637;BARCELONA;ESPANA;U1;31/12/2015;144
1420.;CLOSA RUHNAU S.L. (EXTINGUIDA);B08374498;ESPLUGUES DE LLOBREGAT;ESPANA;U1;31/12/2006;144
1421.;UNION DE SERVICIOS AGRICOLAS SL;B18306472;ILLORA;ESPANA;U1;31/12/2021;143
1422.;JULIO SACRISTAN SA  (EXTINGUIDA);A03046232;ALICANTE/ALACANT;ESPANA;U1;28/02/2013;143
1423.;RUTAS VIGO SL;B36007433;TUI;ESPANA;U1;31/12/2021;143
1424.;NOBA SL;B08071474;BARCELONA;ESPANA;U1;31/12/2021;142
1425.;ROCA MALVET SA;A17030206;FORALLAC;ESPANA;U1;31/12/2000;141
1426.;CERAMICA SAVAL SL;B03056348;POLOP;ESPANA;U1;31/12/2021;141
1427.;EUREDA SA;A28403327;MADRID;ESPANA;U1;31/12/2021;140
1428.;COMERCIAL LUVICAR SL;B33609678;GIJON;ESPANA;U1;31/12/2021;138
1429.;COMPAÑIA HISPANO BRITANICA DE CULTURA SA;A50034784;ZARAGOZA;ESPANA;U1;31/12/2021;137
1430.;AGUSTIN MOYANO SA (EXTINGUIDA);A28411155;MADRID;ESPANA;U1;31/12/2001;136
1431.;ARATE SEVILLA SA  (EXTINGUIDA);A28399160;SEVILLA;ESPANA;U1;31/12/2018;135
1432.;CONFECCIONES TERUEL SA;A28394443;MADRID;ESPANA;U1;28/02/2021;133
1433.;INMOSA SA;A28386779;MADRID;ESPANA;U1;31/12/2021;133
1434.;NOGUERA MAQUINARIA SL;B28386118;POZUELO DE ALARCON;ESPANA;U1;31/12/2021;132
1435.;TELLADO Y LAGO SL;B15064959;ARTEIXO;ESPANA;U1;31/12/2013;131
1436.;CONSTRUCCIONES PACIOS-MERAYO SA (EN LIQUIDACION);A24013435;PONFERRADA;ESPANA;U1;31/12/2015;130
1437.;EXCURSIONES LA BARRELA S.L.(EXTINGUIDA);B27006964;CARBALLEDO;ESPANA;U1;31/12/2002;130
1438.;NAVES INDUSTRIALES DE BARCELONA SA (EXTINGUIDA);A08365363;BARCELONA;ESPANA;U1;31/12/2005;130
1439.;AUTOCARES GRIMALT SA;A07042708;FELANITX;ESPANA;U1;31/12/2004;128
1440.;CONSTRUCCIONES CHELET SL;B03047461;DENIA;ESPANA;U1;31/12/2007;128
1441.;BALLESTAS GRISEL SL;B12019600;CASTELLON;ESPANA;U1;31/12/2009;128
1442.;PARKING CANILLEJAS SA;A28391514;MAJADAHONDA;ESPANA;U1;31/12/2021;128
1443.;MARCEL SL  (EXTINGUIDA);B28411643;MADRID;ESPANA;U1;31/12/2004;128
1444.;VALENCIANA DE FABRICACION DE SIERRAS SL;B46018784;QUART DE POBLET;ESPANA;U1;31/12/2021;127
1445.;PRODUCTOS Y SISTEMAS MAHE SA;A08387169;CASTELLDEFELS;ESPANA;U1;31/12/2021;126
1446.;GARCIA PEREZ HERMANOS SA;A11011053;SANLUCAR DE BARRAMEDA;ESPANA;U1;31/12/2020;123
1447.;SERVICIO PABELLONES INDUSTRIALES SA;A48079388;MUNGIA;ESPANA;U1;31/12/2021;122
1448.;PUERTACERRADA SL;B28409456;MADRID;ESPANA;U1;31/12/2021;122
1449.;FRUTAS LA AMISTAD SL  (EXTINGUIDA);B33019068;MIERES;ESPANA;U1;31/12/2014;121
1450.;MUEBLERIA MANACOR SA  (EXTINGUIDA);A07043318;MANACOR;ESPANA;U1;31/12/2009;121
1451.;CENTRAL DE DECORACIO SL;B17025917;FIGUERES;ESPANA;U1;31/12/2010;121
1452.;RODAMIENTOS CENTRO SL;B28391050;TORREJON DE ARDOZ;ESPANA;U1;31/12/2020;121
1453.;BENAIGES LA PELEGRINA SA;A08525537;VILAFRANCA DEL PENEDES;ESPANA;U1;31/12/2021;121
1454.;MENTADENT SA;A38014866;SANTA CRUZ DE TENERIFE;ESPANA;U1;31/12/2021;120
1455.;INMOBILIARIA ALTABIX SA;A03043171;ELCHE/ELX;ESPANA;U1;31/12/2021;120
1456.;IMAGINA COMUNICACIO SA;A08372773;BARCELONA;ESPANA;U1;31/12/2018;120
1457.;MONTE VECINAL EN MANO COMUN SAN ESTEBAN DE PARGA;V27111012;GUITIRIZ;ESPANA;U1;31/12/2011;120
1458.;AUTOBUSES AYUD SL;B50036342;ZARAGOZA;ESPANA;U1;31/12/2020;120
1459.;NOVA QUINCE SL;B28403509;MADRID;ESPANA;U1;31/12/2021;118
1460.;HIJOS DE JUAN PITARCH SL (EN LIQUIDACION);B46081170;LA POBLA LLARGA;ESPANA;U1;30/06/2020;116
1461.;CONSTRUCTORA PENIBETICA SL (EN LIQUIDACION);B23012396;LA CAROLINA;ESPANA;U1;31/12/2015;115
1462.;EDIFICADORA VIZCAINA SA;A48074249;BILBAO;ESPANA;U1;31/12/2015;114
1463.;EXPLOTACIONES AGROPECUARIAS LA FUENFRIA SL;B28401461;MADRID;ESPANA;U1;31/12/2021;112
1464.;JOSE MIRO GUADIX SL;B03045697;ALCOY/ALCOI;ESPANA;U1;31/12/2021;112
1465.;CENTRO DE CALCULO DE JAEN SA  (EXTINGUIDA);A23012123;JAEN;ESPANA;U1;31/12/2009;112
1466.;PORTO PETRO NAUTICA SL;B07053937;PALMA;ESPANA;U1;31/12/2001;111
1467.;CONSTRUCCIONES ORTIZ SA;A01008325;VITORIA-GASTEIZ;ESPANA;U1;31/12/2021;111
1468.;BOISAN CONSTRUCCIONES, SA;A28411395;MADRID;ESPANA;U1;31/12/2020;111
1469.;ESTACION DE SERVICIO CABANAS S.A.;A45008364;CABAÑAS DE LA SAGRA;ESPANA;U1;31/12/2020;110
1470.;INMOBILIARIA BARESTIL SA;A08373920;BADALONA;ESPANA;U1;31/12/2016;109
1471.;BARALI SA;A24010852;LEON;ESPANA;U1;31/08/2018;109
1472.;MADERAS PERICAS SL  (EXTINGUIDA);B08362873;BARCELONA;ESPANA;U1;31/12/2016;109
1473.;ALQUIAN, SA;A28408706;MADRID;ESPANA;U1;31/12/2020;108
1474.;JOMARFE SL;B10006997;CACERES;ESPANA;U1;31/12/2021;106
1475.;EMARFA HOTELS SL (EXTINGUIDA);B17518192;LLORET DE MAR;ESPANA;U1;31/12/2001;106
1476.;UMAYES SL;B07044829;PALMA;ESPANA;U1;31/10/2017;105
1477.;LA OCASION DEL MUEBLE SL (EXTINGUIDA);B30022495;YECLA;ESPANA;U1;31/12/2010;104
1478.;ELMAN SA;A08384695;SANT ANTONI DE VILAMAJOR;ESPANA;U1;31/12/2021;104
1479.;LAERTES SL DE EDICIONES;B08392805;BARCELONA;ESPANA;U1;31/12/2021;103
1480.;COMPTE Y COLLDECARRERA SA (EXTINGUIDA);A17025495;OLOT;ESPANA;U1;31/12/2014;102
1481.;ESCUELAS MINGUELLA SL;B08431009;BADALONA;ESPANA;U1;31/12/2021;101
1482.;BERSIR S.L.;B28460392;MADRID;ESPANA;U1;31/12/2021;101
1483.;PASTOS Y GANADOS DEL SUROESTE SL;B11056546;EL CASTILLO DE LAS GUARDAS;ESPANA;U1;31/12/2021;101
1484.;SAN ANDRES UNO SL;B08405284;BARCELONA;ESPANA;U1;31/12/2021;100
1485.;MONTE VECINAL EN MANO COMUN VILLARES;V27132000;GUITIRIZ;ESPANA;U1;31/12/2014;100
1486.;ROOL SL;B07042377;CALVIA;ESPANA;U1;31/12/2021;100
1487.;PATRIB OLDBIG S.L.;B08209884;BARCELONA;ESPANA;U1;31/12/2020;100
1488.;RONVI SA;A08405862;MATARO;ESPANA;U1;31/12/2018;99
1489.;FERRETERIA GARCIA SL;B46078929;VALENCIA;ESPANA;U1;31/12/2020;99
1490.;EXCLOT SL;B46088357;SOLLANA;ESPANA;U1;31/12/2020;98
1491.;MAXIMO PARRA SOCIEDAD LIMITADA;B28376820;MADRID;ESPANA;U1;31/12/2021;98
1492.;TRANSPORTES IZAZPI SL (EXTINGUIDA);B31063167;DONOSTIA-SAN SEBASTIAN;ESPANA;U1;31/12/2005;97
1493.;GRAFICAS NUEVA ALCARRIA SL  (EXTINGUIDA);B19004902;GUADALAJARA;ESPANA;U1;31/12/2017;97
1494.;VILLA SUSANA SA;A28401347;MADRID;ESPANA;U1;31/12/2020;97
1495.;C V DE VIVIENDAS MONTE REAL DE TORRENT SOCIEDAD COOPERATIVA;F46081394;TORRENT;ESPANA;U1;31/12/2016;96
1496.;PEVISA NIMO SL (EXTINGUIDA);B28384485;MADRID;ESPANA;U1;31/12/2009;96
1497.;SOFITEX SOCIEDAD LIMITADA (EXTINGUIDA);B12018826;ALMAZORA;ESPANA;U1;31/12/2006;96
1498.;FRANCISCO RODRIGUEZ VARGAS E HIJOS SA;A18014399;GRANADA;ESPANA;U1;31/12/2020;96
1499.;LOS JUNCOS SA;A28405447;MADRID;ESPANA;U1;31/12/2021;95
1500.;GBB GESTION SL;B28290310;VILLAVICIOSA DE ODON;ESPANA;U1;31/12/2020;95
1501.;ARRIACENSE SL;B41043068;SEVILLA;ESPANA;U1;31/12/2016;94
1502.;LIBRERIA GAUDI SL;B28404481;MADRID;ESPANA;U1;31/12/2021;93
1503.;ONVERT SL;B46085981;ONTINYENT;ESPANA;U1;31/12/2021;93
1504.;CEX SA (EN LIQUIDACION);A28406379;MADRID;ESPANA;U1;31/12/2013;93
1505.;FOMENTO GENERAL DEL COMERCIO SL;B28384055;MADRID;ESPANA;U1;31/12/2013;93
1506.;INDUSTRIAL AMPURDANESA SL;B17001439;PALAFRUGELL;ESPANA;U1;31/12/2021;92
1507.;ALMELUZ SA PROMOTORA INMOBILIARIA;A04005799;ALMERIA;ESPANA;U1;31/12/2017;92
1508.;CYMTER SA;A41041278;SEVILLA;ESPANA;U1;31/12/2021;92
1509.;CONSTRUCCIONES ETXEZAR SL;B20045050;DONOSTIA/SAN SEBASTIAN;ESPANA;U1;31/12/2021;91
1510.;E F C O SL;B08374464;SANTA COLOMA DE CERVELLO;ESPANA;U1;31/12/2019;91
1511.;SOCIEDAD HOSTELERA PISCIS ARAGON SL;B50034040;ZARAGOZA;ESPANA;U1;31/12/2005;91
1512.;GO S.L.;B07042393;PALMA;ESPANA;U1;31/12/2005;90
1513.;DEHESA DE SACASUEÑOS SA;A28411007;TORRELAGUNA;ESPANA;U1;31/12/2021;89
1514.;CURVASA SL;B28405520;MADRID;ESPANA;U1;31/12/2021;89
1515.;ROMP SA  (EXTINGUIDA);A07042732;MAHON;ESPANA;U1;31/12/2009;88
1516.;AGLOMERADOS MORELL SA;A41043159;VILLANUEVA DEL RIO Y MINAS;ESPANA;U1;31/12/2012;88
1517.;FNAGORE Y JMORALES SL;B35028588;LAS PALMAS DE GRAN CANARI;ESPANA;U1;31/12/2005;86
1518.;TRESDES SL;B28413722;MADRID;ESPANA;U1;31/12/2020;86
1519.;EDIFICACIONES Y PROMOCIONES ZABALA SA (EXTINGUIDA);A20044228;DONOSTIA-SAN SEBASTIAN;ESPANA;U1;31/12/2006;85
1520.;PANCHO TENIS CLUB SL;B08641912;ARGENTONA;ESPANA;U1;31/12/2011;85
1521.;AZULEJOS APARICI SA;A12008462;L'ALCORA;ESPANA;U1;31/12/2020;85
1522.;ALCAEN NUMERO UNO S.L. (EXTINGUIDA);B08441156;GAVA;ESPANA;U1;31/12/2006;85
1523.;GERMANS SA (EXTINGUIDA);A41029745;MATARO;ESPANA;U1;31/12/2010;85
1524.;GALINVER SL;B15023161;A CORUÑA;ESPANA;U1;31/12/2021;85
1525.;PRODUCTOS CORAL SA;A46073995;BENIFAIO;ESPANA;U1;31/12/2007;85
1526.;LLEBRA SL;B07117302;SANTA EULARIA DES RIU;ESPANA;U1;31/12/2014;85
1527.;FORMAS NUEVAS SL;B28385110;FUENLABRADA;ESPANA;U1;31/12/2020;84
1528.;PAPELERIA BOMAR S L (EXTINGUIDA);B08394165;SABADELL;ESPANA;U1;31/12/2008;83
1529.;YECLA S L (EXTINGUIDA);B46081006;VALENCIA;ESPANA;U1;31/12/2000;83
1530.;COYPSA SA DE CONSULTORES Y PRODUCTIVIDAD;A08399354;BARCELONA;ESPANA;U1;31/12/2006;82
1531.;AZUCHE SL (EXTINGUIDA);B28390060;MADRID;ESPANA;U1;31/12/2005;82
1532.;SATUR S.L. (EXTINGUIDA);B28407724;MADRID;ESPANA;U1;31/12/2000;82
1533.;ZAROM S.L. (EXTINGUIDA);B08388548;BARCELONA;ESPANA;U1;31/12/2011;82
1534.;SANTRA SA;A14020663;VILLAHARTA;ESPANA;U1;31/12/2021;82
1535.;ZONAS Y VIVIENDAS SOCIEDAD LIMITADA.(EXTINGUIDA);B46078531;VALENCIA;ESPANA;U1;31/12/2005;81
1536.;SANVY SERVICIOS TECNICOS ELECTRONICOS SL (EXTINGUIDA);B28386969;MADRID;ESPANA;U1;31/12/2017;81
1537.;MEPON SA;A15022916;A CORUÑA;ESPANA;U1;31/12/2021;80
1538.;AGROPECUARIA JIMENA SA;A11011046;MARBELLA;ESPANA;U1;31/12/2021;79
1539.;PROSER SL;B08399792;BARCELONA;ESPANA;U1;31/12/2014;79
1540.;AUTO EMPORDA SA;A17025685;FIGUERES;ESPANA;U1;31/12/2021;78
1541.;PROVENZA DE INVERSIONES SL;B08389991;LA LLAGOSTA;ESPANA;U1;31/12/2021;78
1542.;ANHER SL;B28387512;MARLIN;ESPANA;U1;31/12/2009;77
1543.;CONSTRUCCIONES ADEMUZ SA;A46078903;VALENCIA;ESPANA;U1;31/12/2009;76
1544.;RESIDENCIAL NAVACERRADA SL;B28413011;ALCOBENDAS;ESPANA;U1;31/12/2021;75
1545.;GENERAL MERCANTIL INMOBILIARIA, SA;A28398634;GIJON;ESPANA;U1;31/12/2021;75
1546.;GARAJE GOYERRI SA;A20045480;ORDIZIA;ESPANA;U1;31/12/2021;74
1547.;GARDEN'S PUB SL  (EXTINGUIDA);B31066392;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2013;73
1548.;PACOSA SA;A08403016;BARCELONA;ESPANA;U1;31/12/2020;73
1549.;INDUSTRIAL PIPING SL (EXTINGUIDA);B08395287;BARCELONA;ESPANA;U1;31/12/2009;73
1550.;ESTRUCTURAS HABITAT S.L.;B08382434;TERRASSA;ESPANA;U1;31/12/2021;73
1551.;HOTEL DELFIN LAGUNA SL;B38014015;SAN CRISTOBAL DE LA LAGUNA;ESPANA;U1;31/12/2021;73
1552.;ALEDA SL;B08395873;SANT CUGAT DEL VALLES;ESPANA;U1;31/12/2019;73
1553.;JAYPARK SA (EXTINGUIDA);A08371833;BARCELONA;ESPANA;U1;31/12/2003;73
1554.;LOS CARRASCALES DE SANCHEZ PASTOR SA;A21008388;SANTA OLALLA DEL CALA;ESPANA;U1;31/12/2021;72
1555.;PROMALLAS SA;A28412724;FUENLABRADA;ESPANA;U1;31/12/2020;72
1556.;SOCIEDAD ANONIMA DE INICIATIVAS DEL BAZTAN;A31062540;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2021;72
1557.;AUTO TECNO SL.;B08394942;BARCELONA;ESPANA;U1;31/12/2006;71
1558.;SAPRIEPI RUL SL;B20045787;RIBADESELLA;ESPANA;U1;31/12/2020;70
1559.;EXPLOTACION AGRICOLA LAS ATALAYAS SA;A28402626;ALAMEDA DE LA SAGRA;ESPANA;U1;31/12/2020;70
1560.;SOCIEDAD AGRARIA FINCA EL PILAR SOCIEDAD LIMITADA.;B02600104;TARAZONA DE LA MANCHA;ESPANA;U1;31/12/2019;70
1561.;INMOBILIARIA VILLAGRANDE S.L. (EN LIQUIDACION);B08374241;BARCELONA;ESPANA;U1;31/12/2015;70
1562.;JUAN MIRET PINTO SA (EN LIQUIDACION);A08362329;IGUALADA;ESPANA;U1;31/12/2003;70
1563.;INMOBILIARIA RAVENCAR S. L. (EXTINGUIDA);B08423741;BARCELONA;ESPANA;U1;31/12/2003;68
1564.;ANADIG INGENIEROS SA;A28391837;MADRID;ESPANA;U1;31/03/2000;68
1565.;ALTALL SL;B46086971;VALENCIA;ESPANA;U1;31/12/2019;68
1566.;SWIBI SL;B08379679;SANT BOI DE LLOBREGAT;ESPANA;U1;31/12/2021;67
1567.;MARGANELL SL;B58062050;BARCELONA;ESPANA;U1;31/12/2012;67
1568.;CONSTRUCTORA MUDOSA SL;B21008792;HUELVA;ESPANA;U1;31/12/2017;67
1569.;PUIG DE LES CABALLERIES SL;B17039314;CASTELLO D'EMPURIES;ESPANA;U1;31/12/2012;67
1570.;TIRO CONSTRUCCIONES S.A. (EXTINGUIDA);A30022313;MURCIA;ESPANA;U1;26/11/2001;67
1571.;CLUB NAUTICO SOCIAL LA GALERA;G38029153;CANDELARIA;ESPANA;U1;31/12/2019;66
1572.;FRIGORIFICOS MAR MENOR SA;A30019608;SAN PEDRO DEL PINATAR;ESPANA;U1;31/12/2002;65
1573.;INMOBILIARIA POLIDEPORTIVA CASTELL DE SANT MIQUEL, SA;A08232365;VALLROMANES;ESPANA;U1;31/12/2020;65
1574.;FRANCISCO GUARDIA SL;B28402527;ESQUIVIAS;ESPANA;U1;31/12/2021;65
1575.;RECLAMO TECNICO SA;A08397051;BARCELONA;ESPANA;U1;31/12/2007;65
1576.;AGRICOLA FAMIGASA SL (EN LIQUIDACION);B41040296;MALAGA;ESPANA;U1;31/12/2012;65
1577.;SERVICIOS DE FONTANERIA SL;B14020374;RUTE;ESPANA;U1;31/12/2016;64
1578.;CALA TRONS INVERSIONES SL (EXTINGUIDA);B28414134;BARCELONA;ESPANA;U1;31/12/2006;64
1579.;DUMPER SA (EXTINGUIDA);A50032606;ZARAGOZA;ESPANA;U1;31/12/2000;63
1580.;326 SA;A58277484;SANT CUGAT DEL VALLES;ESPANA;U1;31/12/2020;63
1581.;GAPARK SL;B08365355;BARCELONA;ESPANA;U1;31/12/2021;63
1582.;TABLEROS LA CANADIENSE SL;B12018842;VILA-REAL;ESPANA;U1;31/12/2021;62
1583.;INDUSTRIAL DE TRANSPORTES TRAYGRUP S.C.;F08378085;SANT ADRIA DE BESOS;ESPANA;U1;31/12/2013;62
1584.;CONSTRUCCIONES MARCO SA;A22005664;JACA;ESPANA;U1;31/12/2020;61
1585.;FINEQUIPO SA;A40003360;MADRID;ESPANA;U1;31/12/2020;61
1586.;INMUEBLES BARBUDO SL  (EXTINGUIDA);B28414035;MADRID;ESPANA;U1;31/12/2016;60
1587.;PROVEDIN SA (EXTINGUIDA);A07043953;MARBELLA;ESPANA;U1;31/12/2000;60
1588.;SOLARES Y TERRENOS SL;B07044951;CALVIA;ESPANA;U1;31/12/2020;60
1589.;ANTONIO MANCHA SL;B41041427;ALCALA DE GUADAIRA;ESPANA;U1;31/12/2002;60
1590.;INVERNAL SL;B08414120;MADRID;ESPANA;U1;31/12/2017;60
1591.;GALERIA MONTCADA SL;B59049171;BARCELONA;ESPANA;U1;31/12/2017;59
1592.;JABAR S.L.;B08411985;SANT QUIRZE DE BESORA;ESPANA;U1;31/12/2020;58
1593.;SUAREZ SANTAMARIA SL;B41045444;SEVILLA;ESPANA;U1;31/12/2011;58
1594.;CELCRIS SL (EXTINGUIDA);B28407732;MADRID;ESPANA;U1;31/12/2019;58
1595.;RENTA CONDAL SL;B08442758;PREMIA DE DALT;ESPANA;U1;31/12/2018;58
1596.;HIJACSA SL;B08462434;SANT CLIMENT DE LLOBREGAT;ESPANA;U1;31/12/2011;57
1597.;DESARROLLOS TURISTICOS Y URBANOS SA;A28431096;MADRID;ESPANA;U1;31/12/2020;57
1598.;DOÑA MARIA COMPAÑIA AGROPECUARIA DE SAN PEDRO MOLANTA SL;B08457152;OLERDOLA;ESPANA;U1;31/12/2016;57
1599.;TERRAZOS MALLORCA SA;A07042773;PALMA;ESPANA;U1;31/12/2020;57
1600.;HIJOS DE SEBASTIAN JIMENEZ SA;A30018881;CARAVACA DE LA CRUZ;ESPANA;U1;31/12/2006;57
1601.;GASOLINERAS MADES SOCIEDAD LIMITADA.;B43022599;TARRAGONA;ESPANA;U1;31/12/2009;56
1602.;PRODUCTOS AUXILIARES DE COMUNICACIONES SA (EN LIQUIDACION);A39014295;ASTILLERO;ESPANA;U1;31/12/2005;56
1603.;INMOBILIARIA INKER SA (EXTINGUIDA);A48075253;MUNGIA;ESPANA;U1;31/12/2001;56
1604.;LUNCO SL;B28384816;MADRID;ESPANA;U1;31/12/2021;56
1605.;REPRESENTACIONES BURGAS SL;B17027020;FIGUERES;ESPANA;U1;31/12/2021;54
1606.;VERATUR SL;B30019822;MURCIA;ESPANA;U1;31/12/2021;54
1607.;ELECTRICAS NIMAFORT SA;A46013475;SOLLER;ESPANA;U1;31/12/2021;54
1608.;PANIFICADORA ISLEÑA NUESTRA SEÑORA DEL CARMEN SA;A21008438;ISLA CRISTINA;ESPANA;U1;31/12/2017;54
1609.;DISTRIBUIDORA TAFALLESA DE CARBURANTES SL (EN LIQUIDACION);B31064470;LARRAGA;ESPANA;U1;31/12/2012;53
1610.;ALTRA FORMA SA (EXTINGUIDA);A08428450;BARCELONA;ESPANA;U1;31/12/2014;53
1611.;TENENCIAS FIGUERENSES SA;A17030271;SANTA LLOGAIA D'ALGUEMA;ESPANA;U1;31/12/2011;53
1612.;CERAMHER SL;B46077715;PEDRALBA;ESPANA;U1;31/12/2008;52
1613.;PANADERIA DIAN SL  (EXTINGUIDA);B50033455;BORJA;ESPANA;U1;31/12/2012;52
1614.;LARFON SA;A08504540;BARCELONA;ESPANA;U1;31/12/2020;51
1615.;INDUSTRIAS TABIQUERAS DE YESO GOMARA SA  (EXTINGUIDA);A42001628;GOMARA;ESPANA;U1;31/12/2006;51
1616.;ORGANIZACION DE VECINOS DE LA BARRIADA DE PARDIÑAS;G25019852;LLEIDA;ESPANA;U1;31/12/2017;51
1617.;SAJOMA SA;A08360141;BARCELONA;ESPANA;U1;31/12/2017;51
1618.;ESTEBAN RAMOS MEDIAVILLA SA;A09014358;BURGOS;ESPANA;U1;31/12/2011;51
1619.;INMOBILIARIA SAN HIPOLITO SA (EXTINGUIDA);A03056017;COCENTAINA;ESPANA;U1;31/12/2007;51
1620.;GRUAS DEL PENEDES SL;B08388878;VILAFRANCA DEL PENEDES;ESPANA;U1;31/12/2021;50
1621.;MAKERS DE ESPAÑA SL;B46086914;MASSALFASSAR;ESPANA;U1;31/12/2021;50
1622.;AMIG SA;A08442964;BARCELONA;ESPANA;U1;31/12/2016;50
1623.;INVERSIONES HIBAMA SA;A31064645;ZIZUR MAYOR/ZIZUR NAGUSIA;ESPANA;U1;31/12/2021;50
