;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
10365.;MARTIN MAGRET SA;A17123357;CAMPRODON;ESPANA;U1;31/12/2021;153
10366.;TALLERS POBLET SOCIEDAD LIMITADA;B43103472;REUS;ESPANA;U1;31/12/2020;153
10367.;SUMINISTROS GRAFICOS LINEA 3 SL;B30128284;MURCIA;ESPANA;U1;31/12/2011;153
10368.;PEMARI SL;B37055415;VILLARES DE LA REINA;ESPANA;U1;31/12/2010;153
10369.;CASTELLANA DE GESTION OYARBIDE SL;B78498870;MADRID;ESPANA;U1;31/12/2016;153
10370.;LERIA SL;B59072447;BARCELONA;ESPANA;U1;31/12/2021;152
10371.;F CAMPO SRL;B78632544;MADRID;ESPANA;U1;31/12/2018;152
10372.;TRANSPORTS BOVER SL  (EXTINGUIDA);B58437328;MANRESA;ESPANA;U1;31/12/2015;152
10373.;EXCA SL;B58771809;SANT FELIU DE GUIXOLS;ESPANA;U1;31/12/2020;152
10374.;GALUA SA;A78494945;ALCOBENDAS;ESPANA;U1;31/12/2021;152
10375.;JIMENRO SL;B29236056;COIN;ESPANA;U1;31/12/2012;152
10376.;I ALEN S.L.(EXTINGUIDA);B58502824;AVINYO;ESPANA;U1;30/11/2007;152
10377.;CONSTRUCCIONES VICA SA (EXTINGUIDA);A78510187;ALCOBENDAS;ESPANA;U1;31/12/2001;152
10378.;NEW GRAPHIC SL  (EXTINGUIDA);B58435496;BARCELONA;ESPANA;U1;31/12/2010;152
10379.;VAREN SA;A78621885;MADRID;ESPANA;U1;31/12/2021;152
10380.;BALEAR DE DESARROLLOS INFORMATICOS S.L.;B07228430;PALMA;ESPANA;U1;31/12/2021;152
10381.;EXTINTORES XIRIVELLA SL;B46403549;XIRIVELLA;ESPANA;U1;31/12/2021;152
10382.;CAVISOL SL;B04059614;EL EJIDO;ESPANA;U1;31/12/2000;152
10383.;MEURSA SA;A01038512;AMURRIO;ESPANA;U1;31/12/2019;152
10384.;MANZANO FRIO INDUSTRIAL, SL (EXTINGUIDA);B16030124;TARANCON;ESPANA;U1;31/12/2007;152
10385.;INMOBILIARIA GRAN VIA SA;A36652816;OURENSE;ESPANA;U1;31/12/2021;152
10386.;CARNICAS HERMANOS GOMEZ SA;A78522927;COSLADA;ESPANA;U1;31/12/2006;152
10387.;DEMOLICIONES Y MOVIMIENTOS DE TIERRAS SL;B41233552;EL VISO DEL ALCOR;ESPANA;U1;31/12/2015;151
10388.;EXPLOTACIONES AGROGANADERAS SURATLANTICAS SL;B11066941;UBRIQUE;ESPANA;U1;31/12/2021;151
10389.;ARQUITECTURA Y ARTES AFINES SL (EXTINGUIDA);B03307527;ALICANTE/ALACANT;ESPANA;U1;31/12/2020;151
10390.;FOTO 13 SA;A43101278;TARRAGONA;ESPANA;U1;31/12/2021;151
10391.;INMOBILIARIA AURA VAÑO SL;B03305141;ALCOY/ALCOI;ESPANA;U1;31/12/2021;151
10392.;NILMA SA;A78502358;MADRID;ESPANA;U1;31/12/2021;151
10393.;INMOBILIARIA TANI SA;A15102551;A CORUÑA;ESPANA;U1;31/12/2021;151
10394.;CONSTRUCCIONES Y REPARACIONES BERLANGUEÑAS SA LABORAL (EN LIQUIDACION);A06057673;BERLANGA;ESPANA;U1;31/12/2005;151
10395.;OBRAS Y PAVIMENTACIONES SANS SA;A07232028;SANTA MARIA DEL CAMI;ESPANA;U1;31/12/2020;151
10396.;TERRAZOS CASCABEL SL;B02058873;ALBACETE;ESPANA;U1;31/12/2005;150
10397.;SERVILISA SL;B37053865;SALAMANCA;ESPANA;U1;31/12/2016;150
10398.;FERRETERIA LA COCINA SL;B24072167;LEON;ESPANA;U1;31/12/2021;150
10399.;DISTRIBUCION DE LUBRICANTES ANDALUCES TEXACO SL;B11066099;ALGECIRAS;ESPANA;U1;31/12/2018;150
10400.;EXTREMEÑA DE GESTION Y DESARROLLO SA (EXTINGUIDA);A06060271;BADAJOZ;ESPANA;U1;31/12/2003;150
10401.;GALBUAS SA;A38083952;SANTA CRUZ DE TENERIFE;ESPANA;U1;31/12/2021;150
10402.;MORIS Y COSTALES SL;B33093964;VILLAVICIOSA;ESPANA;U1;31/12/2021;150
10403.;PISCIFACTORIA DEL BIERZO SL;B24071862;TRABADELO;ESPANA;U1;31/12/2021;150
10404.;DEVEOR SL;B78597671;MADRID;ESPANA;U1;31/12/2021;150
10405.;AGROPECUARIA EL CASIS SL;B30630289;CARTAGENA;ESPANA;U1;31/12/2016;150
10406.;LUCES S.L.;B78502796;MADRID;ESPANA;U1;31/12/2012;150
10407.;ATXI SA;A26061309;DURANGO;ESPANA;U1;31/12/2021;150
10408.;CAKIWIN SL.;B78481488;MADRID;ESPANA;U1;31/12/2021;150
10409.;CATCO SL (EXTINGUIDA);B58487307;SANT PERE DE RIBES;ESPANA;U1;31/12/2012;150
10410.;SOL DE CALPE SL;B03301462;MADRID;ESPANA;U1;31/12/2021;150
10411.;VITRORESIN SA;A58472135;SANTA MARGARIDA I ELS MONJOS;ESPANA;U1;31/12/2021;150
10412.;SERPENTONA GALDANA SL;B07258049;CIUTADELLA DE MENORCA;ESPANA;U1;31/12/2021;150
10413.;SABORDA SA;A58495789;TEIA;ESPANA;U1;31/12/2012;150
10414.;TRICAMAN SA;A58444837;BARCELONA;ESPANA;U1;31/12/2021;150
10415.;AUTO RUEDAS SASAM SA (EXTINGUIDA);A78467396;SAN FERNANDO DE HENARES;ESPANA;U1;31/12/2018;150
10416.;FUGARI SL;B58337437;BARCELONA;ESPANA;U1;31/12/2021;150
10417.;COPROA SL;B46402020;BENAGUASIL;ESPANA;U1;31/12/2021;150
10418.;URBANISMO VIGO SA;A36654572;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;31/12/2020;150
10419.;MOBEL 4 SA  (EXTINGUIDA);A12020780;BENICARLO;ESPANA;U1;31/12/2012;150
10420.;MUEBLES METALICOS PEÑARANDA S.C.L.;F37053121;PEÑARANDA DE BRACAMONTE;ESPANA;U1;31/12/2001;149
10421.;HOTEL GERNIKA EUSKALDUN SL;B48242325;GERNIKA-LUMO;ESPANA;U1;31/12/2021;149
10422.;DIAPAM INDUSTRIAL SA;A58353541;MADRID;ESPANA;U1;31/12/2021;149
10423.;FEDERICO BUENO SL;B78482031;MADRID;ESPANA;U1;31/12/2020;149
10424.;LAGUNKOR SL;B48233647;LEZAMA;ESPANA;U1;31/12/2021;149
10425.;ARRIBERE SL;B29000213;MALAGA;ESPANA;U1;31/12/2018;149
10426.;SAT DEHESA DE CENIZATE NUM 7417;F02052918;CENIZATE;ESPANA;U1;31/12/2016;149
10427.;MADERAS ALZANIA SL;B31199425;ZIORDIA;ESPANA;U1;31/12/2020;149
10428.;EBILE SA;A29222304;MALAGA;ESPANA;U1;31/12/2021;149
10429.;CONSTRUCCIONES HERMANOS GARCIA SANTANA SL  (EXTINGUIDA);B35115864;ANTIGUA;ESPANA;U1;31/12/2007;149
10430.;RECREATIVOS ELEIN SL;B41211178;SEVILLA;ESPANA;U1;31/12/2021;149
10431.;SEGIS ALONSO S.L.;B34033001;ALAR DEL REY;ESPANA;U1;31/12/2003;149
10432.;QUINTANA PAZ SL;B37055514;SALAMANCA;ESPANA;U1;31/12/2000;149
10433.;CIRCULOS GRAFICOS SA;A78535788;MADRID;ESPANA;U1;31/12/2012;149
10434.;S D K SL;B78438090;MADRID;ESPANA;U1;31/12/2021;149
10435.;SISTEMA 21 SA;A78605268;MADRID;ESPANA;U1;31/12/2021;149
10436.;INMOBILIARIA CAÑO MORANTE SL;B47076393;MAJADAHONDA;ESPANA;U1;31/12/2021;149
10437.;HERNANDEZ MASEGOSA SL;B16036592;TRESJUNCOS;ESPANA;U1;31/12/2007;149
10438.;JIMENEZ Y PIQUERAS SA;A02066157;ALBACETE;ESPANA;U1;31/12/2007;149
10439.;SON BERGA SA;A07266695;ALARO;ESPANA;U1;31/12/2020;149
10440.;EMEVA SL;B46406815;TAVERNES BLANQUES;ESPANA;U1;31/12/2009;149
10441.;FLORVALL SA;A17142225;PUIGCERDA;ESPANA;U1;31/12/2018;149
10442.;MASSANET Y MASSANET S.A.;A07234891;PALMA;ESPANA;U1;31/12/2003;149
10443.;MERTRI SA;A78580404;MADRID;ESPANA;U1;31/12/2006;149
10444.;DISTRIBUCIONES ASENJO SL;B78468378;MADRID;ESPANA;U1;31/12/2021;149
10445.;ELECTRICIDAD LAGUNAK SL;B20166906;AZPEITIA;ESPANA;U1;31/12/2021;149
10446.;CARNICERIA PUYUELO SL (EXTINGUIDA);B50199462;ZUERA;ESPANA;U1;31/12/2020;149
10447.;HERRAMIENTAS ELECTROPORTATILES SL;B78424041;MADRID;ESPANA;U1;31/12/2021;148
10448.;SON CRESPI VEY SA;A07266703;PALMA;ESPANA;U1;31/12/2020;148
10449.;RETAMARSA SOCIEDAD ANONIMA (EXTINGUIDA);A18075820;DURCAL;ESPANA;U1;31/12/2005;148
10450.;5 FILMS SOCIEDAD LIMITADA (EXTINGUIDA);B46419347;VALENCIA;ESPANA;U1;31/12/2003;148
10451.;ECOVAL SL;B46427142;VALENCIA;ESPANA;U1;31/12/2018;148
10452.;AVELINO DELGADO SL;B38071700;SANTA CRUZ DE TENERIFE;ESPANA;U1;31/12/2021;148
10453.;TEIX SL;B07055635;PALMA;ESPANA;U1;31/12/2020;148
10454.;AUTOSERVICIO LAS TRES JOTAS SL;B78439924;FUENLABRADA;ESPANA;U1;31/12/2019;148
10455.;VOS LOGISTICS BARCELONA SA (EXTINGUIDA);A58458522;ABRERA;ESPANA;U1;31/12/2019;148
10456.;INSTALACIONES Y CANTERAS SA;A25063371;ALMACELLES;ESPANA;U1;31/12/2021;148
10457.;INAGI SL;B78632676;MADRID;ESPANA;U1;31/12/2021;148
10458.;HITUCHA S.L.;B20157772;BEASAIN;ESPANA;U1;31/12/2021;148
10459.;BARNA GADGETS S.A.;A58424938;BARCELONA;ESPANA;U1;31/12/2021;148
10460.;HERMANOS FUSTER PEREZ SL;B03309572;BENIDORM;ESPANA;U1;31/12/2012;148
10461.;TRISOFT APLICACIONES INFORMATICAS SL.;B09078262;BURGOS;ESPANA;U1;31/12/2007;148
10462.;CIRNE, SL;B58472606;MARTORELL;ESPANA;U1;31/12/2021;148
10463.;AGENCIA TRANSPORTES MADRAZO SL;B12084323;CASTELLO DE LA PLANA;ESPANA;U1;31/12/2021;148
10464.;SAN JUST SAL;A44023067;ESCUCHA;ESPANA;U1;31/12/2021;148
10465.;LOS ARENALES DE HINOJOSA SL;B78596574;USAGRE;ESPANA;U1;31/12/2021;148
10466.;MODEGAR SL;B24058265;LEON;ESPANA;U1;31/12/2020;148
10467.;GRAFICAS SAN ANTONIO SLU (EN LIQUIDACION);B28475689;ARGANDA DEL REY;ESPANA;U1;31/12/2013;148
10468.;SOIMBA SL;B17147059;BANYOLES;ESPANA;U1;31/12/2021;148
10469.;T OMA SA;A48230460;GERNIKA-LUMO;ESPANA;U1;31/12/2011;148
10470.;IPPI SL;B78419447;MADRID;ESPANA;U1;31/12/2021;148
10471.;ASESORIA GENERAL EXTREMEÑA SL;B10036770;CORIA;ESPANA;U1;31/12/2016;148
10472.;DELTA ESPORTS SL;B17136490;SANT FELIU DE GUIXOLS;ESPANA;U1;31/12/2011;148
10473.;CONSTRUCCIONES FERGAL SA;A30123582;MURCIA;ESPANA;U1;31/12/2021;148
10474.;INMUEBLES SOLYMAR SL;B41235748;MAIRENA DEL ALJARAFE;ESPANA;U1;31/12/2021;147
10475.;CONSTRUCCIONES CNJ SA;A78560265;MAJADAHONDA;ESPANA;U1;31/12/2019;147
10476.;RESIDENCIAL LAS DAMAS SA;A40027104;RIAZA;ESPANA;U1;31/12/2021;147
10477.;EL ULTIMO PARQUE S.L.;B78529856;MADRID;ESPANA;U1;31/12/2001;147
10478.;BICICLETAS ALBERO SA;A31200702;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2012;147
10479.;DONA PIEL S L (EXTINGUIDA);B31198609;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2004;147
10480.;PROMOCIONES LAGO AZUL SA;A46408076;TAVERNES DE LA VALLDIGNA;ESPANA;U1;31/12/2021;147
10481.;ISAJU SL;B07231715;ALAIOR;ESPANA;U1;31/12/2020;147
10482.;ARIDOS MENTO SA;A47073176;TUDELA DE DUERO;ESPANA;U1;31/12/2021;147
10483.;RIPON SL;B35130814;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2021;147
10484.;FOTOPLANO SOCIEDAD LIMITADA (EN LIQUIDACION);B46393815;VALENCIA;ESPANA;U1;31/12/2010;147
10485.;SIOT SL;B58461740;BARCELONA;ESPANA;U1;31/12/2021;147
10486.;FORTIMAT S. L.;B78407178;MADRID;ESPANA;U1;31/12/2019;147
10487.;GAMAZO 10 SL;B47074067;VALLADOLID;ESPANA;U1;31/12/2021;147
10488.;CLUB NATACION LEGANES;G79014973;LEGANES;ESPANA;U1;31/12/2020;147
10489.;ARTESANIA FERRE SA;A58411455;RUBI;ESPANA;U1;31/12/2020;147
10490.;GUBAR SA;A58390469;CORNELLA DE LLOBREGAT;ESPANA;U1;31/12/2021;147
10491.;GABINETE TRIBUTARIO SL;B58303777;BARCELONA;ESPANA;U1;31/12/2020;147
10492.;D MANUEL JOYERO SL;B46389748;VALENCIA;ESPANA;U1;31/12/2021;147
10493.;MA MAISON SA;A58452798;SITGES;ESPANA;U1;31/12/2012;147
10494.;GRUPO HOSTELERO Y COMERCIAL ALTOARAGONES SL;B22040570;HUESCA;ESPANA;U1;31/12/2005;147
10495.;CONTRATACIONES Y ASESORAMIENTOS NAVALES S.L.;B33105735;AVILES;ESPANA;U1;31/12/2007;147
10496.;COPISTERIA DE CORDOBA SL;B14087357;CORDOBA;ESPANA;U1;31/12/2020;147
10497.;J BERNARDOS CUBIERTAS Y SOLADOS SL;B78412350;VILLANUEVA DEL PARDILLO;ESPANA;U1;31/12/2021;147
10498.;MILLARENSE DE ELECTRICIDAD SA  (EXTINGUIDA);A46591749;SAGUNTO;ESPANA;U1;31/12/2009;147
10499.;ELECTRONICA ESPECIALIZADA ZENER SL;B78437084;MADRID;ESPANA;U1;31/12/2001;147
10500.;COMERCIAL EXPRESS GROUPAGE SL.;B25063264;LLEIDA;ESPANA;U1;31/12/2020;146
10501.;ESCUDO DE ORO BALEARES SA (EXTINGUIDA);A07234024;PALMA;ESPANA;U1;31/12/2004;146
10502.;CALPE URBANA SL;B03298031;CALP;ESPANA;U1;31/12/2021;146
10503.;PURIN SL;B47077417;MADRID;ESPANA;U1;31/12/2015;146
10504.;CANTIZANO HERMANOS SL;B11622180;JEREZ DE LA FRONTERA;ESPANA;U1;31/12/2019;146
10505.;CENTROS EUROPEOS DE OPTICA SA  (EXTINGUIDA);A45060068;TOLEDO;ESPANA;U1;31/12/2013;146
10506.;KIO INVESTMENTS SA;A58347063;CARDEDEU;ESPANA;U1;31/12/2021;146
10507.;AUTOS MIGUEZ SA (EN LIQUIDACION);A41228628;SEVILLA;ESPANA;U1;31/12/2017;146
10508.;RENMI SAU;A48249601;BILBAO;ESPANA;U1;31/12/2021;146
10509.;NUEVAS IDEAS CREATIVAS SA;A78469582;MADRID;ESPANA;U1;31/12/2011;146
10510.;COROMI ROVIROLA SL;B17132564;BANYOLES;ESPANA;U1;31/12/2021;146
10511.;IGAROLA SL;B78509478;LEGANES;ESPANA;U1;31/12/2016;146
10512.;MARBELL DATA SL;B29233053;MARBELLA;ESPANA;U1;31/12/2021;146
10513.;EXPODAL SL;B79085312;MEJORADA DEL CAMPO;ESPANA;U1;31/12/2009;146
10514.;CENTERJOYA SA  (EXTINGUIDA);A78591526;MADRID;ESPANA;U1;31/12/2015;146
10515.;PERFORACIONES LANZAROTE SA (EXTINGUIDA);A35121961;TIAS;ESPANA;U1;31/12/2000;146
10516.;ROSEROBA SA;A03330636;BENIDORM;ESPANA;U1;31/12/2020;146
10517.;TUS BOCATAS SL;B36649911;VIGO;ESPANA;U1;31/12/2021;146
10518.;NOU PROMOTORA SA;A58668385;GIRONA;ESPANA;U1;31/12/2021;145
10519.;FERNANDEZ GAY SL (EXTINGUIDA);B58314964;BARCELONA;ESPANA;U1;31/12/2013;145
10520.;RESTAURANTE ELADIO SA;A46402186;VALENCIA;ESPANA;U1;31/12/2021;145
10521.;BURIN SA;A78573425;MADRID;ESPANA;U1;31/12/2019;145
10522.;PASTISSERIA CASA LA CAMPANA SL;B43110063;BENIFALLET;ESPANA;U1;31/12/2021;145
10523.;MARTIN ARRANZ SA;A78436821;MONESTERIO;ESPANA;U1;31/12/2021;145
10524.;RIOGA SL;B29240264;MALAGA;ESPANA;U1;31/12/2021;145
10525.;GRANJA LOS PERALES SL (EXTINGUIDA);B46426292;ALMUSSAFES;ESPANA;U1;31/12/2006;145
10526.;HODON SA;A78478401;MADRID;ESPANA;U1;31/12/2017;145
10527.;BEAMTOR SA;A46410577;SILLA;ESPANA;U1;31/12/2020;145
10528.;BARNIN SL;B58339086;PALAU-SOLITA I PLEGAMANS;ESPANA;U1;31/12/2021;145
10529.;MIQUEL SALOM SL;B07237258;SON SERVERA;ESPANA;U1;31/12/2017;145
10530.;CHARMA SL;B36656015;VIGO;ESPANA;U1;31/12/2015;145
10531.;CAL MARTI SOCIEDAD LIMITADA;B43108745;EL VENDRELL;ESPANA;U1;31/12/2021;145
10532.;FERNANDEZ Y PORTO SA;A78620358;MADRID;ESPANA;U1;31/12/2012;145
10533.;J MAIRATA A ASOCIADOS SA;A78543758;MADRID;ESPANA;U1;31/12/2021;145
10534.;VULCANIZADOS ESPARZA SL;B50180702;ZUERA;ESPANA;U1;31/12/2021;145
10535.;MUNING SL;B38075438;MADRID;ESPANA;U1;31/12/2021;145
10536.;SASCH SL;B07273337;EIVISSA;ESPANA;U1;31/12/2021;145
10537.;RECREATIVOS VICTOR SL;B23061658;PORCUNA;ESPANA;U1;31/12/2021;145
10538.;TEXIDO Y MUÑOZ SL;B03144136;ALTEA;ESPANA;U1;31/12/2007;145
10539.;SERING SOFT SA;A78418191;LAS ROZAS DE MADRID;ESPANA;U1;31/12/2021;145
10540.;ALBERT S LASRY SA;A58450735;BARCELONA;ESPANA;U1;31/12/2018;145
10541.;PAGES ENTRENA, S.L.;B58337296;PIERA;ESPANA;U1;31/12/2020;145
10542.;PESCADOS RICO SL;B06053912;MERIDA;ESPANA;U1;31/12/2010;145
10543.;MELSER SL;B25066275;LLEIDA;ESPANA;U1;31/12/2021;145
10544.;RESIDENCIES ASSISTIDES DE CATALUNYA SL;B58411174;CASTELLDEFELS;ESPANA;U1;31/12/2018;144
10545.;BARES CAFETERIAS KINO S SOCIEDAD LIMITADA;B46424214;ALFAFAR;ESPANA;U1;31/12/2008;144
10546.;COMERCIAL PASQUINEL SL;B28692341;COLLADO VILLALBA;ESPANA;U1;31/12/2021;144
10547.;TALLERES GAITANO SL;B02046993;ALCARAZ;ESPANA;U1;31/12/2021;144
10548.;ROLAUTO SL;B36044956;TUI;ESPANA;U1;31/12/2015;144
10549.;ARRENDAMIENTOS URBANOS ABULENSES SA;A05017611;AVILA;ESPANA;U1;31/12/2018;144
10550.;INVERSIONES GRAMINSA SA;A78418696;MADRID;ESPANA;U1;31/12/2015;144
10551.;COSTA PLAYA BLANCA SOCIEDAD ANONIMA;A35149582;SAN BARTOLOME;ESPANA;U1;31/12/2008;144
10552.;INTERSET SL;B58407057;BARCELONA;ESPANA;U1;31/12/2007;144
10553.;SERLATEC SL;B78554177;MADRID;ESPANA;U1;31/12/2010;144
10554.;RECREATIVOS JESUS MIRAS SL;B14100788;CORDOBA;ESPANA;U1;31/12/2019;144
10555.;EXPLOTACIONES BARZAIN SL;B78582319;MALAGA;ESPANA;U1;31/12/2021;144
10556.;PAPERAM SL (EXTINGUIDA);B25059098;ARTESA DE SEGRE;ESPANA;U1;31/12/2016;144
10557.;MADERAS SOLIS SA;A78407491;LEGANES;ESPANA;U1;31/12/2021;144
10558.;RAFEP SL;B43105089;REUS;ESPANA;U1;31/12/2021;143
10559.;TORANDELL VICENS S.L.(EXTINGUIDA);B07233620;POLLENÇA;ESPANA;U1;31/12/2004;143
10560.;ZAPATERIAS ALCALA SL;B33641853;OVIEDO;ESPANA;U1;31/12/2021;143
10561.;BONFILL CASADO SOCIEDAD LIMITADA.;B43109495;VANDELLOS L'HOSPITALET DE L'INFANT;ESPANA;U1;31/12/2021;143
10562.;VICTOR DOMINGUEZ SA;A78425410;MADRID;ESPANA;U1;31/12/2020;143
10563.;URBANIZACION CAÑUELOMAR SL;B29220233;MALAGA;ESPANA;U1;31/12/2020;143
10564.;PROMOCIONES VALMORES SL  (EXTINGUIDA);B78472909;MADRID;ESPANA;U1;31/12/2010;143
10565.;EDIFICI MARQUINA SOCIEDAD ANONIMA (EXTINGUIDA);A17133349;GIRONA;ESPANA;U1;31/12/2009;143
10566.;GRAFICAS ESTUDIO SL;B78627544;MADRID;ESPANA;U1;31/12/2020;143
10567.;GRUPO TECNICAS ELECTRICAS Y ELECTRONICAS SA;A33088576;OVIEDO;ESPANA;U1;31/12/2000;143
10568.;CONSTRURA SA;A05021134;ARENAS DE SAN PEDRO;ESPANA;U1;31/12/2021;143
10569.;ALMACENES FRIGORIFICOS CARTAMA SOCIEDAD ANONIMA;A17123886;GIRONA;ESPANA;U1;31/12/2021;143
10570.;DIFUSION DAP SA;A17145244;MONTORNES DEL VALLES;ESPANA;U1;31/12/2021;143
10571.;PULIMENTOS CAMPOS SL;B29239241;MALAGA;ESPANA;U1;31/12/2017;143
10572.;DESARROLLO DE ORGANIZACIONES INMOBILIARIAS SA;A78416385;MADRID;ESPANA;U1;31/12/2018;143
10573.;NEUMATICOS HERMANOS CERDERA SL. (EXTINGUIDA);B18078428;PADUL;ESPANA;U1;31/12/2000;143
10574.;CONSULTING FIRM SL;B78502812;MADRID;ESPANA;U1;31/12/2018;143
10575.;FERTRU SA;A29215340;MIJAS;ESPANA;U1;31/12/2021;142
10576.;CLAMEN SA;A78589736;MADRID;ESPANA;U1;31/12/2010;142
10577.;DARIO RODRIGUEZ RAMON SA;A04057626;ALMERIA;ESPANA;U1;31/12/2020;142
10578.;HARINAS COLINO SA;A49018666;ASTORGA;ESPANA;U1;31/12/2021;142
10579.;BONET ORTIZ SL  (EXTINGUIDA);B43104744;RIUDOMS;ESPANA;U1;31/12/2014;142
10580.;CONSTRUCCIONES MORGA SA;A78441912;PUENTES VIEJAS;ESPANA;U1;31/12/2003;142
10581.;LINK PROMOCIONES SA;A38075008;SANTA CRUZ DE TENERIFE;ESPANA;U1;31/12/2021;142
10582.;PEREZ SAMPER SA;A03318631;PILAR DE LA HORADADA;ESPANA;U1;31/12/2021;142
10583.;SERVICIOS Y GESTION GAZ S.L. (EXTINGUIDA);B50171958;ZARAGOZA;ESPANA;U1;31/12/2006;142
10584.;VOERCU SL (EXTINGUIDA);B78519295;MADRID;ESPANA;U1;31/12/2019;142
10585.;SERVICIOS ADMINISTRATIVOS DE EMPRESA SL;B58488404;BARCELONA;ESPANA;U1;31/12/2021;142
10586.;ALBIN E HIJOS SL;B18078410;GRANADA;ESPANA;U1;31/12/2021;142
10587.;SUROSOL SL;B29233723;TORREMOLINOS;ESPANA;U1;31/12/2017;142
10588.;PALOMERA S. L. (EXTINGUIDA);B17138553;BLANES;ESPANA;U1;31/12/2013;142
10589.;INDUSTRIAL RILLO SA (EXTINGUIDA);A44024859;TERUEL;ESPANA;U1;31/12/2001;142
10590.;DISEÑO Y TRANSFORMACION SA;A44022143;TERUEL;ESPANA;U1;31/12/2021;142
10591.;COMIMAG SL;B58370941;BARCELONA;ESPANA;U1;31/12/2020;142
10592.;HERMANOS RAMIREZ BARRETO SL;B35130087;HARIA;ESPANA;U1;31/12/2021;142
10593.;CONSTRUCCIONES FRANCISCO LIZARRAGA SL  (EXTINGUIDA);B31188048;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2013;142
10594.;ALGINET SL (EXTINGUIDA);B78609641;MADRID;ESPANA;U1;31/12/2019;142
10595.;FRUTAS VILLAFRANCA SL;B31194459;VILLAFRANCA;ESPANA;U1;31/12/2019;142
10596.;D F C SA;A78398906;MATARO;ESPANA;U1;31/12/2021;142
10597.;MYCO IMPEX SA;A46382834;BENISSODA;ESPANA;U1;31/12/2010;142
10598.;MAVILESA SOCIEDAD ANONIMA;A29213139;MARBELLA;ESPANA;U1;31/12/2021;142
10599.;CORREDURIA DE SEGUROS M. DAGA S.L.;B24073033;PONFERRADA;ESPANA;U1;31/12/2008;141
10600.;FINMO SA (EXTINGUIDA);A78427705;SAN FERNANDO DE HENARES;ESPANA;U1;31/12/2003;141
10601.;STS SISTEMES DE SOFT S L;B58459249;SANT FOST DE CAMPSENTELLES;ESPANA;U1;31/12/2012;141
10602.;ARRENDALTA SL;B78594801;MADRID;ESPANA;U1;31/12/2021;141
10603.;RAOS INMUEBLES SL;B78502648;MADRID;ESPANA;U1;31/12/2021;141
10604.;DERIVADOS DEL TRANSPORTE SA;A58509613;SANT BOI DE LLOBREGAT;ESPANA;U1;31/12/2021;141
10605.;ATAVELLA S L (EXTINGUIDA);B21048137;HUELVA;ESPANA;U1;31/12/2002;141
10606.;MUEBLES SALMA SAL;A03298387;ALMORADI;ESPANA;U1;31/12/2011;141
10607.;PROPERTY SA;A58340571;BARCELONA;ESPANA;U1;31/12/2021;141
10608.;CASFI SL;B12089959;CASTELLO DE LA PLANA;ESPANA;U1;31/12/2010;141
10609.;DEMO 2 SA;A58468471;RUBI;ESPANA;U1;31/12/2021;141
10610.;COMERCIAL VERSALLES SL;B78436797;MADRID;ESPANA;U1;31/12/2007;141
10611.;NOPALO SL;B78505401;MADRID;ESPANA;U1;31/12/2019;141
10612.;SERVICIOS TECNICOS DE INGENIERIA CIVIL SOCIEDAD ANONIMA PROFESIONAL;A39066352;SANTANDER;ESPANA;U1;31/12/2018;141
10613.;GUIJUMA SL;B07228018;PALMA;ESPANA;U1;31/12/2021;141
10614.;GEYTEX SL;B41232307;ESPARTINAS;ESPANA;U1;31/12/2021;141
10615.;GUME SL  (EXTINGUIDA);B48235048;BALMASEDA;ESPANA;U1;31/12/2019;141
10616.;GARRASI SL;B31148208;PAMPLONA/IRUÑA;ESPANA;U1;31/12/2006;141
10617.;ARENDAL SL;B58481599;TERRASSA;ESPANA;U1;31/12/2015;141
10618.;CONSTRUCCIONES DONOSO SL;B43113406;RODA DE BERA;ESPANA;U1;31/12/2005;141
10619.;SAT N 7701 AGROCALANDA;F44025492;CALANDA;ESPANA;U1;31/12/2006;141
10620.;REMAR SL;B46195236;VALENCIA;ESPANA;U1;31/12/2020;140
10621.;TRECHADO SA;A78479474;MADRID;ESPANA;U1;31/12/2016;140
10622.;LOPEZ CURESES SL (EXTINGUIDA);B33103383;NOREÑA;ESPANA;U1;31/12/2013;140
10623.;EMBUTIDOS SANDOVAL SL  (EXTINGUIDA);B78619541;FUENLABRADA;ESPANA;U1;31/12/2018;140
10624.;WERNER EGGART SA;A58392259;CORNELLA DE LLOBREGAT;ESPANA;U1;31/12/2021;140
10625.;HOLIDAY CAR DEUTSCHE AUTOVERMIETUNG SL;B35112499;SAN BARTOLOME DE TIRAJANA;ESPANA;U1;31/12/2021;140
10626.;FERRALLA PASTORIZA SL;B15133002;A CORUÑA;ESPANA;U1;31/12/2021;140
10627.;LEOFRUIT SL (EXTINGUIDA);B58450198;BARCELONA;ESPANA;U1;31/12/2003;140
10628.;INECAN SA;A35125434;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2021;140
10629.;ABRANTES SL (EXTINGUIDA);B78577343;MADRID;ESPANA;U1;31/12/2009;140
